station_eu_code;st_x;st_y;altitudine;regione;provincia;comune;nome_stazione;Mese3.feriali1;Mese3.feriali2;Mese3.feriali3;Mese3.feriali4;Mese3.festivi1;Mese3.festivi2;Mese3.festivi3;Mese3.festivi4;Mese3.festivi5;Mese4.feriali1;Mese4.feriali2;Mese4.feriali3;Mese4.feriali4;Mese4.feriali5;Mese4.festivi1;Mese4.festivi2;Mese4.festivi3;Mese4.festivi4;tipo_zona;tipo_stazione;zona_tipo;i_surface;d_a1;d_a2
IT0663A;11.368611;45.714444;190;VENETO;Vicenza;Schio;SCHIO;-0.28064051270484924;-0.15119637548923492;-0.2901551425457001;-0.31557223200798035;-0.3231745660305023;-0.31964239478111267;-0.5163800120353699;-0.39269977807998657;-0.2562476098537445;-0.229789137840271;-0.5873277187347412;-0.3995877802371979;-0.04704741388559341;-0.32222360372543335;-0.46317338943481445;-0.6860358715057373;-0.23383209109306335;-0.0929650217294693;U;F;FU;33.64064407348633;4647.98828125;820.05767822265625
IT1177A;11.539722;45.560556;36;VENETO;Vicenza;Vicenza;VI - Quartiere Italia;-0.19816087186336517;-0.09265126287937164;-0.3088449239730835;-0.4276655018329621;-0.31878525018692017;-0.21615123748779297;-0.4432675242424011;-0.567846953868866;-0.4842337369918823;-0.2884700894355774;-0.4908081889152527;-0.5231917500495911;0.15119586884975433;-0.34319162368774414;-0.5754672884941101;-0.6539117693901062;-0.39603936672210693;-0.16980810463428497;U;F;FU;63.77326965332031;4613.64794921875;424.4543762207031
IT1838A;11.53417;45.54583;35;VENETO;Vicenza;Vicenza;VI - San Felice;-0.18098799884319303;-0.083629310131073;-0.3044118583202362;-0.4317719042301178;-0.30383071303367615;-0.20420658588409424;-0.4366607367992401;-0.5720146894454956;-0.4899207353591919;-0.2934153974056244;-0.4883699417114258;-0.5140751004219055;0.1977166384458542;-0.32948675751686096;-0.5806179642677307;-0.6523851156234741;-0.3748636841773987;-0.14411641657352448;U;T;TU;83.67388153076172;3620.74365234375;1245.9569091796875
IT1791A;11.569167;45.848333;1366;VENETO;Vicenza;Asiago;ASIAGO - CIMA EKAR;-0.42920440435409546;0.0920305922627449;0.13184817135334015;-0.2793509066104889;-0.5642653703689575;-0.3440212309360504;-0.33236420154571533;-0.05035164952278137;-0.2549240291118622;-0.00408900529146194;-0.2594429552555084;-0.1796666383743286;0.4192464351654053;-0.0796261802315712;-0.21058449149131775;-0.4085273742675781;0.03745836764574051;0.16980868577957153;R;F;FR;0;13789.6923828125;6042.1630859375
IT1833A;11.293281;45.53636;200;VENETO;Vicenza;Chiampo;CHIAMPO;-0.09482750296592712;-0.12733371555805206;-0.18394164741039276;-0.26121973991394043;-0.17099356651306152;-0.2082611322402954;-0.43795323371887207;-0.38405242562294006;-0.3109007775783539;-0.25665411353111267;-0.4966266751289368;-0.2540941536426544;0.5338584780693054;-0.05300289019942283;-0.4754280149936676;-0.6517354846000671;0.17016775906085968;0.3129306733608246;U;I;IU;21.91059684753418;12196.6044921875;7395.4384765625
IT1594A;12.21694;46.14139;401;VENETO;Belluno;Belluno;BL - Parco Città di Bologna;-0.04180727899074554;-0.250600665807724;-0.44031286239624023;-0.4340640604496002;-0.20547296106815335;-0.19053304195404053;-0.5466236472129822;-0.6094177961349487;-0.41251587867736816;-0.44607535004615784;-0.5042009949684143;-0.383870542049408;-0.10837998986244202;-0.2731016278266907;-0.5678142309188843;-0.5733543634414673;-0.2273811548948288;-0.30063408613204956;U;F;FU;42.966033935546875;6998.96240234375;221.44886779785156
IT1619A;11.905833;46.030833;263;VENETO;Belluno;Feltre;AREA FELTRINA;-0.2354123294353485;-0.10309595614671709;-0.34461545944213867;-0.4028649926185608;-0.29190027713775635;-0.21441873908042908;-0.5219606161117554;-0.5405440926551819;-0.4005870521068573;-0.3629608750343323;-0.5126898288726807;-0.35091495513916016;-0.07091141492128372;-0.18634141981601715;-0.5101451277732849;-0.5435656905174255;-0.2280997782945633;-0.2391097396612167;S;F;FS;22.667383193969727;28771.919921875;640.20343017578125
IT1790A;12.360833;46.1625;615;VENETO;Belluno;Alpago;PIEVE D'ALPAGO;0.0125606395304203;-0.22262565791606903;-0.24882672727108;-0.38604462146759033;-0.0966375097632408;-0.15871253609657288;-0.38571080565452576;-0.50847625732421875;-0.35247957706451416;-0.1360659897327423;-0.36573100090026855;-0.23323839902877808;0.15712597966194153;-0.1791747808456421;-0.42099863290786743;-0.44613444805145264;-0.02727025747299194;-0.07899835705757141;R;F;FR;0;3618.79150390625;3482.10791015625
IT2245A;12.21278;46.14376;403;VENETO;Belluno;Belluno;BL - La Cerva;-0.02405435964465141;-0.23399505019187927;-0.4427787661552429;-0.42595773935317993;-0.19578015804290771;-0.17416192591190338;-0.5453296303749084;-0.6101230978965759;-0.4072028398513794;-0.43900325894355774;-0.48966357111930847;-0.36217114329338074;-0.08201946318149567;-0.2440720796585083;-0.5544939041137695;-0.5618374347686768;-0.20451803505420685;-0.2756294906139374;U;T;TU;44.15132522583008;7798.0673828125;47.42823028564453
IT1328A;12.308056;45.890556;72;VENETO;Treviso;Conegliano;CONEGLIANO;-0.13217301666736603;-0.09809265285730362;-0.3794967532157898;-0.55027836561203;-0.26939859986305237;-0.02177939191460609;-0.4121294319629669;-0.6060139536857605;-0.4784400761127472;-0.3172338306903839;-0.478863000869751;-0.4228461980819702;-0.14608421921730042;-0.5001599192619324;-0.6535321474075317;-0.4675573408603668;-0.3487558662891388;-0.3962446451187134;U;F;FU;44.74127197265625;2433.22119140625;903.03271484375
IT1590A;12.238611;45.6725;15;VENETO;Treviso;Treviso;TV - Via Lancieri di Novara;-0.12210781127214432;-0.09611081331968307;-0.4014059901237488;-0.470217227935791;-0.3156002461910248;-0.05795520916581154;-0.2774185836315155;-0.5937691926956177;-0.5680762529373169;-0.23402881622314453;-0.3890426456928253;-0.589240550994873;-0.12167774140834808;-0.49399760365486145;-0.6584180593490601;-0.5917310118675232;-0.5551732778549194;-0.45303845405578613;U;F;FU;46.42863464355469;5358.62939453125;190.91781616210938
IT1596A;12.510278;45.836944;14;VENETO;Treviso;Mansuè;MANSUE';0.02574730664491653;-0.05367323383688927;-0.34481334686279297;-0.5229887366294861;-0.21433426439762115;0.13672727346420288;-0.2756694555282593;-0.6123982667922974;-0.5056281685829163;-0.13321265578269958;-0.27560263872146606;-0.34315499663352966;0.02314821071922779;-0.4941164553165436;-0.5546979308128357;-0.20881898701190948;-0.3412988781929016;-0.28338804841041565;R;F;FR;0;8468.8291015625;1876.341796875
IT2231A;12.2161;45.65877;15;VENETO;Treviso;Treviso;TV - Strada S. Agnese;-0.1028989851474762;-0.07974349707365036;-0.3939656615257263;-0.4391452968120575;-0.29825660586357117;-0.04591507092118263;-0.25357386469841003;-0.5797525644302368;-0.5588122606277466;-0.1836177259683609;-0.34861379861831665;-0.5781765580177307;-0.06131390109658241;-0.4601736068725586;-0.6379285454750061;-0.5820378661155701;-0.5416361689567566;-0.42420387268066406;U;T;TU;47.18714904785156;6926.46435546875;156.83071899414062
IT0963A;12.262222;45.499167;1;VENETO;Venezia;Venezia;VE - Parco Bissuola;-0.1171177253127098;-0.11319656670093536;-0.4066589176654816;-0.31033042073249817;-0.3051447868347168;-0.2209935486316681;-0.01928077079355716;-0.5503425002098083;-0.5364992022514343;-0.19277732074260712;-0.29803702235221863;-0.5693194270133972;-0.02389528602361679;-0.510367214679718;-0.6292901039123535;-0.5435960292816162;-0.6091685891151428;-0.5480970144271851;U;F;FU;67.80008697509766;2376.4453125;1061.817138671875
IT1222A;12.591667;45.630278;3;VENETO;Venezia;San Donà di Piave;SAN DONA' DI PIAVE;0.04005775973200798;-0.216725155711174;-0.45730528235435486;-0.4316145479679108;-0.22859632968902588;-0.03873298689723015;-0.20916637778282168;-0.58857661485672;-0.6087575554847717;-0.20225879549980164;-0.3820884823799134;-0.5047264099121094;-0.17843233048915863;-0.5894107818603516;-0.6108481287956238;-0.4707576930522918;-0.5444554686546326;-0.5342622399330139;U;F;FU;63.778221130371094;6366.24609375;907.44879150390625
IT1936A;12.205556;45.438333;1;VENETO;Venezia;Venezia;VE - Malcontenta;-0.1145334616303444;-0.10167783498764038;-0.3993448317050934;-0.235761821269989;-0.30046597123146057;-0.2565315365791321;0.02531777136027813;-0.5216832160949707;-0.49150365591049194;-0.1526464819908142;-0.2463400512933731;-0.5398353934288025;0.0937652587890625;-0.46366336941719055;-0.5934021472930908;-0.5390004515647888;-0.5856472849845886;-0.5280300378799438;S;I;IS;5.755160331726074;4136.087890625;788.09564208984375
IT1453A;11.841944;45.371944;13;VENETO;Padova;Padova;PD - Mandria;-0.15309302508831024;-0.1709650605916977;-0.36275148391723633;-0.30452242493629456;-0.2415761351585388;-0.3719454407691955;-0.17276602983474731;-0.514369010925293;-0.5088187456130981;-0.20492185652256012;-0.32474976778030396;-0.540562629699707;0.24440553784370425;-0.31255754828453064;-0.6124923825263977;-0.6125023365020752;-0.5209829211235046;-0.39044609665870667;U;F;FU;17.70728874206543;959.6219482421875;112.78294372558594
IT1880A;11.89056;45.43333;11;VENETO;Padova;Padova;PD - Arcella;-0.13335870206356049;-0.12219876796007156;-0.3397067189216614;-0.2857856750488281;-0.257620632648468;-0.32067936658859253;-0.17415837943553925;-0.45831626653671265;-0.5017999410629272;-0.16531915962696075;-0.26408496499061584;-0.5434309244155884;0.1606339067220688;-0.3067610263824463;-0.6016393899917603;-0.572149932384491;-0.5274074077606201;-0.39505600929260254;U;T;TU;55.30149459838867;762.45025634765625;3354.87109375
IT1871A;11.665833;45.226667;12;VENETO;Padova;Este;ESTE;-0.25099119544029236;-0.21719852089881897;-0.31218570470809937;-0.1544668823480606;-0.2910832464694977;-0.4079644978046417;-0.04765352979302406;-0.603706955909729;-0.4452839493751526;-0.07301544398069382;-0.3347090482711792;-0.5428686141967773;0.5418906807899475;-0.40995293855667114;-0.544890284538269;-0.6595976948738098;-0.537151575088501;-0.41021770238876343;S;I;IS;54.758949279785156;7811.70068359375;2118.044921875
IT1870A;11.643056;45.29;18;VENETO;Padova;Cinto Euganeo;PARCO COLLI EUGANEI;-0.2241021990776062;-0.17367851734161377;-0.24558641016483307;-0.05688760057091713;-0.20312584936618805;-0.41052573919296265;-0.08392033725976944;-0.5037161707878113;-0.3650985360145569;0.03243269398808479;-0.22372068464756012;-0.3989885151386261;0.8586427569389343;-0.27132996916770935;-0.4753524661064148;-0.5709114074707031;-0.3320239186286926;-0.24778687953948977;R;F;FR;0.33743298053741455;4922.06396484375;5191.1298828125
IT2071A;11.90222;45.60028;25;VENETO;Padova;Santa Giustina in Colle;ALTA PADOVANA;-0.13981285691261292;-0.08579707890748978;-0.27078014612197876;-0.31441548466682434;-0.28218206763267517;-0.18581919372081757;-0.3523809015750885;-0.42504364252090454;-0.4556020498275757;-0.06809426844120026;-0.23105305433273315;-0.4761188626289368;0.20723186433315277;-0.30327677726745605;-0.5635346174240112;-0.48763740062713623;-0.4221596121788025;-0.27949389815330505;R;F;FR;0;17934.076171875;3109.132080078125
IT1215A;11.78333;45.07472;7;VENETO;Rovigo;Rovigo;RO - Largo Martiri;0.02154721692204475;-0.10373254120349884;-0.33332210779190063;-0.4892841875553131;-0.10649895668029784;-0.2407645285129547;0.3440593183040619;-0.7571194767951965;-0.6235237717628479;0.00835215486586093;-0.34103840589523315;-0.6532334685325623;0.3590312898159027;-0.429382860660553;-0.5307289958000183;-0.7219427227973938;-0.7248373031616211;-0.4777798354625702;U;T;TU;44.33963394165039;2921.643798828125;2186.507568359375
IT1214A;11.791111;45.039722;3;VENETO;Rovigo;Rovigo;RO - Borsea;0.06021676585078239;-0.06305677443742752;-0.33113422989845276;-0.5658532977104187;-0.04626531526446342;-0.2128613293170929;0.4035436809062958;-0.7956185340881348;-0.65679532289505;-0.0320318192243576;-0.3561636805534363;-0.6589871048927307;0.32348868250846863;-0.4313931465148926;-0.5303570628166199;-0.7247440218925476;-0.7363802194595337;-0.4652786552906037;U;F;FU;29.637910842895508;5617.9150390625;526.02349853515625
IT1213A;12.06194;45.04667;4;VENETO;Rovigo;Adria;ADRIA;-0.1403360813856125;-0.237063467502594;-0.4038305580615998;-0.3091621398925781;-0.30732643604278564;-0.30382925271987915;0.04159287363290787;-0.7269588708877563;-0.5214146971702576;-0.19687965512275696;-0.3768393397331238;-0.5912914276123047;0.13213783502578735;-0.448831170797348;-0.5480836033821106;-0.6887474656105042;-0.7224797010421753;-0.4895514845848083;U;F;FU;60.69525146484375;23857.84765625;1375.6883544921875
IT2072A;11.553333;45.103889;6;VENETO;Rovigo;Badia Polesine;BADIA POLESINE;-0.1951099783182144;0.02744648791849613;-0.1376730501651764;0.01375774759799242;-0.3572910726070404;-0.16397231817245483;0.25003257393836975;-0.5583773851394653;-0.4005889892578125;0.30630186200141907;-0.0744108185172081;-0.49450182914733887;0.9479169845581056;-0.21264690160751343;-0.2727707028388977;-0.5495778918266296;-0.5009401440620422;-0.14051184058189392;R;F;FR;0;1767.241943359375;6901.72216796875
IT0966A;13.240556;46.066111;100;FRIULI_VENEZIA_GIULIA;Udine;Udine;CAIROLI;0.17843368649482727;0.02968353405594825;-0.34654194116592407;-0.5583325624465942;-0.08142237365245819;0.369104266166687;-0.4774627685546875;-0.7778138518333435;-0.5371673703193665;-0.2641976773738861;-0.4799814522266388;-0.29525578022003174;-0.05511018261313438;-0.5300835967063904;-0.635044515132904;-0.46376192569732666;0.05856305360794067;-0.188283771276474;U;F;FU;76.60296630859375;3129.5859375;322.5254821777344
IT1259A;13.066667;46.220833;167;FRIULI_VENEZIA_GIULIA;Udine;Osoppo;OSOPPO PROVI;0.22407251596450808;0.03407837450504303;-0.2444111853837967;-0.6733843684196472;-0.00335044413805007;0.171672984957695;-0.4354471862316131;-0.8093006014823914;-0.6731595396995544;-0.29940614104270935;-0.5668702125549316;-0.3228108584880829;0.1522766500711441;-0.3446338474750519;-0.6122479438781738;-0.6951043009757996;0.10245702415704729;0.02154083363711834;S;I;IS;0;1874.6658935546875;181.5606231689453
IT1168A;13.393333;45.973333;62;FRIULI_VENEZIA_GIULIA;Udine;San Giovanni al Natisone;S.GIOVANNI AL NATISONE;0.07185947149991989;0.17538982629776;-0.16450321674346924;-0.47400230169296265;-0.14064891636371613;0.30285874009132385;-0.05570864304900169;-0.7070104479789734;-0.5692762136459351;-0.34246206283569336;-0.4325687885284424;-0.13136158883571625;0.2829715609550476;-0.442318856716156;-0.6944253444671631;-0.29394474625587463;0.2865998148918152;0.04080359637737274;S;F;FS;34.974849700927734;10366.560546875;160.93899536132812
IT2133A;13.42333;45.79944;4;FRIULI_VENEZIA_GIULIA;Udine;Fiumicello Villa Vicentina;FIUMICELLO A2A;8.10081313829869e-4;-0.03849713504314422;-0.19880804419517517;-0.21247737109661105;-0.11430716514587402;-8.506467565894127e-4;-0.18552355468273163;-0.4860557019710541;-0.3938659429550171;-0.19871129095554352;-0.2899470031261444;0.0364777073264122;0.3223438858985901;-0.3988179564476013;-0.6022588014602661;-0.14350034296512604;0.304089218378067;0.10439083725214005;R;I;IR;0.5479867458343506;6401.63330078125;710.49432373046875
IT2140A;13.22972;46.07083;116;FRIULI_VENEZIA_GIULIA;Udine;Udine;SAN DANIELE;0.17539523541927338;0.01479505468159914;-0.3583534061908722;-0.5603803396224976;-0.08650946617126465;0.3599686920642853;-0.492206871509552;-0.7798500657081604;-0.5362770557403564;-0.261834979057312;-0.4844092130661011;-0.30813267827033997;-0.07109641283750534;-0.5356751084327698;-0.633671224117279;-0.46806877851486206;0.03741325065493584;-0.2026222050189972;U;T;TU;63.78293228149414;2140.4130859375;33.75279998779297
IT2152A;13.271389;45.821944;3;FRIULI_VENEZIA_GIULIA;Udine;Torviscosa;TORVISCOSA EDISON;0.08164279162883759;-0.09805048257112504;-0.33459484577178955;-0.37342628836631775;-0.15371030569076538;0.08057483285665512;-0.2898094356060028;-0.6553435921669006;-0.4708339869976044;-0.2977566719055176;-0.3544420003890991;-0.10476477444171906;0.33488473296165466;-0.44157156348228455;-0.6256511211395264;-0.22296874225139615;0.2506285607814789;0.03858346119523048;S;I;IS;3.77410888671875;6304.3623046875;790.2662353515625
IT2169A;13.301944;45.841944;3;FRIULI_VENEZIA_GIULIA;Udine;Bagnaria Arsa;CASTIONS EDISON;0.10213784873485564;-0.03465898707509041;-0.28919392824172974;-0.3750627338886261;-0.12612271308898926;0.13878250122070312;-0.22594207525253296;-0.64979487657547;-0.4721388518810272;-0.274236798286438;-0.3358403146266937;-0.04314954951405525;0.4096287786960602;-0.41441211104393005;-0.6222470998764038;-0.1882137805223465;0.3385314345359802;0.10493606328964232;R;F;FR;0.6908979415893555;5639.8017578125;1303.5367431640625
IT2170A;13.26222;45.81083;0;FRIULI_VENEZIA_GIULIA;Udine;Torviscosa;MALISANA EDISON;0.10692141205072404;-0.0982300341129303;-0.3342169225215912;-0.3528800308704376;-0.13742457330226898;0.08932490646839142;-0.2950718104839325;-0.6481891870498657;-0.4505100846290589;-0.25904029607772827;-0.31500881910324097;-0.06428037583827972;0.3995607793331146;-0.4130341410636902;-0.5978531837463379;-0.183066263794899;0.30218175053596497;0.0896783247590065;R;I;IR;0;6652.08935546875;1632.938720703125
IT2182A;13.47479;46.51005;771;FRIULI_VENEZIA_GIULIA;Udine;Malborghetto Valbruna;UGOVIZZA;0.09445030242204666;-0.21203069388866425;-0.02054131962358951;-0.2916865646839142;-0.10279379040002824;0.01535700820386409;-0.6623303294181824;-0.5999151468276978;-0.49001848697662354;-0.17616361379623413;-0.19474664330482483;-0.2787487208843231;0.04361183196306228;-0.3223333954811096;-0.3689578175544739;-0.3941749036312103;-0.12817397713661194;-0.2471916228532791;S;F;FS;0;52.7739143371582;246.50576782226562
IT1587A;13.61639;45.93694;50;FRIULI_VENEZIA_GIULIA;Gorizia;Gorizia;GORIZIA;-0.1731587052345276;0.01938348263502121;-0.18426521122455597;-0.11857594549655914;-0.2554631233215332;0.01472080033272504;-0.1867474615573883;-0.5569155812263489;-0.4432801604270935;-0.2400221824645996;-0.3459508717060089;-0.25910305976867676;0.03882434219121933;-0.47501587867736816;-0.6280362606048584;-0.31768304109573364;0.0095705147832632;-0.12374061346054076;U;T;TU;59.79218673706055;1772.739013671875;1138.5389404296875
IT2129A;13.52194;45.80528;5;FRIULI_VENEZIA_GIULIA;Gorizia;Monfalcone;MONFALCONE A2A;-0.2409786731004715;-0.12460021674633026;-0.21128714084625244;-0.14804837107658386;-0.25528982281684875;-0.17132055759429932;-0.34277692437171936;-0.47473376989364624;-0.38240689039230347;-0.2754085659980774;-0.3893799781799317;-0.16232343018054962;0.03663615137338638;-0.4713965654373169;-0.6547389626502991;-0.32202979922294617;0.06202012300491333;-0.09326738119125366;U;I;IU;67.291259765625;1835.7774658203125;346.3921813964844
IT2130A;13.54306;45.84299;114;FRIULI_VENEZIA_GIULIA;Gorizia;Doberdò del Lago;DOBERDO' DEL LAGO A2A;-0.22647115588188171;-0.07268393784761429;-0.1847788542509079;-0.11723794043064116;-0.2474655359983444;-0.11322534829378128;-0.29530757665634155;-0.4629417657852173;-0.3855378031730652;-0.23774443566799164;-0.3738653063774109;-0.15958765149116516;0.1268080323934555;-0.4491210877895355;-0.6345592737197876;-0.3163459599018097;0.1242995262145996;-0.0466175302863121;R;I;IR;0;2061.76318359375;1473.892333984375
IT2131A;13.47639;45.73972;0;FRIULI_VENEZIA_GIULIA;Gorizia;Grado;FOSSALON DI GRADO A2A;-0.08335115760564804;-0.0397043451666832;-0.11850731819868088;-0.1082732304930687;-0.12703606486320496;-0.09887999296188354;-0.26282334327697754;-0.4440477788448334;-0.2987130284309387;-0.09662171453237534;-0.18927478790283203;0.1752096265554428;0.25407829880714417;-0.316845178604126;-0.5733118653297424;-0.02554807439446449;0.35598909854888916;0.1493440717458725;R;I;IR;0;9855.9912109375;6520.77099609375
IT2132A;13.49833;45.84056;10;FRIULI_VENEZIA_GIULIA;Gorizia;Ronchi dei Legionari;RONCHI DEI LEGIONARI A2A;-0.1705036759376526;-0.06469275802373886;-0.20455794036388397;-0.1819273382425308;-0.22310364246368408;-0.07210423052310944;-0.24913080036640167;-0.4949416220188141;-0.4219728708267212;-0.27641311287879944;-0.3889258205890655;-0.16134382784366608;0.13241158425807953;-0.4674062132835388;-0.649646520614624;-0.3170606791973114;0.11744774132966997;-0.05210896581411362;R;I;IR;2.152379274368286;155.62432861328125;818.99176025390625
IT1475A;13.777778;45.624167;27;FRIULI_VENEZIA_GIULIA;Trieste;Trieste;PITACCO;-0.3641121983528137;-0.07767456769943237;-0.15313966572284698;-0.28610000014305115;-0.3628329038619995;-0.16581077873706818;-0.6790756583213806;-0.7439108490943909;-0.41939428448677063;-0.45019686222076416;-0.40470102429389954;-0.3228027820587158;-0.3853376507759094;-0.33424967527389526;-0.788811445236206;-0.4086478054523468;-0.27448976039886475;-0.15153391659259796;S;I;IS;71.37409973144531;3381.90673828125;508.2519836425781
IT2261A;13.78896;45.65442;24;FRIULI_VENEZIA_GIULIA;Trieste;Trieste;Piazza Volontari Giuliani;-0.35001933574676514;-0.08397252857685089;-0.1439383625984192;-0.25256767868995667;-0.34617453813552856;-0.17393791675567627;-0.6597896814346313;-0.7154250144958496;-0.4047460854053498;-0.4115036129951477;-0.39365604519844055;-0.29975953698158264;-0.332734078168869;-0.3322259485721588;-0.7696633338928223;-0.4004519283771515;-0.22266313433647156;-0.13050100207328796;U;T;TU;76.19318389892578;3214.97998046875;940.84295654296875
IT2262A;13.75637;45.64253;26;FRIULI_VENEZIA_GIULIA;Trieste;Trieste;Piazza Carlo Alberto;-0.3737606406211853;-0.0939224287867546;-0.15792331099510193;-0.267280250787735;-0.36814433336257935;-0.18841056525707245;-0.6683586239814758;-0.7264813184738159;-0.4137913286685944;-0.4444432258605957;-0.4118104577064514;-0.30964764952659607;-0.3659253716468811;-0.35320618748664856;-0.7849981188774109;-0.4065329432487488;-0.2545333802700043;-0.15528926253318787;U;F;FU;80.288177490234375;5998.83447265625;106.19961547851562
IT2263A;13.7838;45.6206;10;FRIULI_VENEZIA_GIULIA;Trieste;Trieste;Ponticello;-0.3641121983528137;-0.07767456769943237;-0.15313966572284698;-0.28610000014305115;-0.3628329038619995;-0.16581077873706818;-0.6790756583213806;-0.7439108490943909;-0.41939428448677063;-0.45019686222076416;-0.40470102429389954;-0.3228027820587158;-0.3853376507759094;-0.33424967527389526;-0.788811445236206;-0.4086478054523468;-0.27448976039886475;-0.15153391659259796;S;I;IS;71.37409973144531;3381.90673828125;508.2519836425781
IT2280A;13.76641;45.64053;140;FRIULI_VENEZIA_GIULIA;Trieste;Trieste;p.le Rosmini;-0.36526888608932495;-0.08617958426475525;-0.15134592354297638;-0.26934048533439636;-0.36173391342163086;-0.17863790690898895;-0.668120265007019;-0.72895348072052;-0.41176775097846985;-0.4345254600048065;-0.4019390344619751;-0.310104101896286;-0.3610743582248688;-0.33861812949180603;-0.7815015316009521;-0.40409499406814575;-0.25021302700042725;-0.1396816223859787;U;F;FU;89.92527770996094;5164.17041015625;546.8656005859375
IT2200A;12.50168;45.950920000000004;20;FRIULI_VENEZIA_GIULIA;Pordenone;Sacile;Sacile 1;0.0010492131114006;-0.1155669316649437;-0.3661344051361084;-0.5594822764396667;-0.2302290052175522;0.07646927982568741;-0.361466646194458;-0.6580644845962524;-0.5087490081787109;-0.25662967562675476;-0.4138093888759613;-0.4172876179218292;-0.09946102648973464;-0.5509193539619446;-0.5793536901473999;-0.36268866062164307;-0.33831387758255005;-0.3603760004043579;S;T;TS;21.691356658935547;1853.7626953125;1315.984130859375
IT2201A;12.65595;45.96254;30;FRIULI_VENEZIA_GIULIA;Pordenone;Pordenone;Pordenone Centro 1;0.07486703991889954;-0.17337529361248016;-0.4050520062446594;-0.5275675654411316;-0.18009786307811737;0.05309256911277771;-0.3924943804740906;-0.6689408421516418;-0.5248345732688904;-0.3057815730571747;-0.4347049295902252;-0.3967999219894409;-0.07225028425455093;-0.5759063959121704;-0.5938294529914856;-0.3808102011680603;-0.25276196002960205;-0.34472012519836426;U;T;TU;59.47840118408203;1898.2105712890625;1376.2021484375
IT1145A;8.473056;44.312778;12;LIGURIA;Savona;Savona;CORSO RICCI - SAVONA;0.14891821146011353;-0.11301633715629578;-0.3093774914741516;-0.2885822653770447;0.3190353214740753;0.02547687478363514;-0.2889532148838043;-0.44917887449264526;-0.5095502138137817;-0.43324241042137146;-0.30943459272384644;-0.4046909213066101;-0.12925928831100464;-0.17824384570121765;-0.3548959493637085;-0.3733292818069458;-0.33851101994514465;-0.20126189291477203;U;T;TU;34.90015411376953;8.051813125610352;541.56707763671875
IT1232A;8.280556;44.38241;330;LIGURIA;Savona;Cairo Montenotte;LOCALITA' FARINA - CAIRO M.;0.3457461893558502;-0.0457305833697319;-0.2535373866558075;-0.24506837129592896;0.5333024263381958;0.1160530224442482;-0.05531633272767067;-0.2730579078197479;-0.40128064155578613;-0.1295781135559082;-0.08867618441581726;-0.3740772306919098;-0.11999067664146423;-0.21067532896995544;0.0950724184513092;-0.1488528847694397;-0.3623441755771637;-0.08182860910892487;S;I;IS;19.94200897216797;1653.6815185546875;64.60352325439453
IT1192A;8.29011;44.365278000000004;350;LIGURIA;Savona;Carcare;VIA NAZIONALE - CARCARE;0.3444279432296753;-0.03643287345767021;-0.2572163939476013;-0.2450376003980637;0.5342525243759155;0.12372219562530518;-0.06457450985908508;-0.28693777322769165;-0.40611663460731506;-0.14326781034469604;-0.08998972177505493;-0.3685505092144013;-0.10965006053447723;-0.18901118636131287;0.07210010290145874;-0.1530163288116455;-0.3562259078025818;-0.07371613383293152;S;I;IS;35.97587203979492;1745.2647705078125;267.34808349609375
IT1144A;8.411389;44.293889;16;LIGURIA;Savona;Quiliano;QUILIANO;0.202655166387558;-0.01101501937955617;-0.28650179505348206;-0.25440090894699097;0.4367494285106659;0.07768838107585907;-0.1562202274799347;-0.420626699924469;-0.48681801557540894;-0.33040904998779297;-0.23856677114963531;-0.40418583154678345;-0.09681300818920135;-0.11753412336111067;-0.2143532931804657;-0.3358331322669983;-0.3352755010128021;-0.12405358254909515;S;I;IS;0;386.5803527832031;3074.42333984375
IT1143A;8.438889;44.27253;2;LIGURIA;Savona;Vado Ligure;VADO LIGURE;0.08836361765861511;-0.08954595774412155;-0.31583550572395325;-0.2701122462749481;0.2989443838596344;-0.02837535180151462;-0.24699543416500092;-0.44382619857788086;-0.504404604434967;-0.40630295872688293;-0.3200714886188507;-0.46506235003471375;-0.16634617745876312;-0.16975928843021393;-0.3205619752407074;-0.4182632267475128;-0.3922980725765228;-0.19610075652599335;U;T;TU;74.34558868408203;737.1524658203125;421.9067687988281
IT1883A;8.485556;44.315278;55;LIGURIA;Savona;Savona;VARALDO - SAVONA;0.16452427208423617;-0.10816214233636856;-0.2958090305328369;-0.27482175827026367;0.3266887068748474;0.03880069777369499;-0.29338863492012024;-0.4389497935771942;-0.4998658001422882;-0.41689008474349976;-0.28251582384109497;-0.3736709654331207;-0.0858389288187027;-0.14165443181991577;-0.3410821557044983;-0.34511885046958923;-0.30279141664505005;-0.16535094380378723;U;F;FU;57.037010192871094;385.1127014160156;506.9867248535156
IT2038A;8.206944;44.051944;2;LIGURIA;Savona;Albenga;REGIONE CAVALLO - ALBENGA;-0.10495305061340332;-0.15753887593746185;-0.2933512330055237;-0.4170046746730805;-0.00526821240782737;-0.08530246466398239;-0.44738611578941345;-0.5501369833946228;-0.6491499543190002;-0.6168900728225708;-0.503210186958313;-0.5953230857849121;0.00360105838626623;0.08675653487443924;-0.5329872369766235;-0.5877308249473572;-0.30802735686302185;-0.03525123000144958;U;T;TU;46.15947341918945;2972.075439453125;139.4642333984375
